family,miss_rate,inflation_rate,policy,seed,episodes,cost,success,wrong_route,confirmed,support_size
support_calibration,0.0,0.0,conservative_tao,11,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,conservative_tao,12,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,conservative_tao,13,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,conservative_tao,14,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,conservative_tao,15,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,conservative_tao,16,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,conservative_tao,17,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,conservative_tao,18,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,conservative_tao,19,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,conservative_tao,20,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,conservative_tao,21,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,conservative_tao,22,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,conservative_tao,23,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,conservative_tao,24,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,conservative_tao,25,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,conservative_tao,26,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,conservative_tao,27,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,conservative_tao,28,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,conservative_tao,29,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,0,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,1,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,2,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,3,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,4,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,5,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,6,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,7,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,8,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,9,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,10,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,11,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,12,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,13,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,14,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,15,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,16,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,17,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,18,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,19,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,20,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,21,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,22,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,23,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,24,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,25,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,26,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,27,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,28,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,entropy_commit,29,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,0,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,1,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,2,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,3,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,4,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,5,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,6,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,7,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,8,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,9,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,10,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,11,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,12,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,13,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,14,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,15,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,16,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,17,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,18,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,19,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,20,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,21,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,22,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,23,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,24,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,25,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,26,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,27,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,28,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.0,voi_correct_support,29,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,0,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,1,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,2,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,3,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,4,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,5,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,6,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,7,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,8,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,9,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,10,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,11,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,12,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,13,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,14,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,15,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,16,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,17,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,18,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,19,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,20,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,21,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,22,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,23,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,24,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,25,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,26,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,27,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,28,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,tao_nominal,29,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,support_inflated_tao,0,500,2.0571999999999986,1.0,0.0,0.088,1.088
support_calibration,0.0,0.1,support_inflated_tao,1,500,2.064999999999998,1.0,0.0,0.1,1.1
support_calibration,0.0,0.1,support_inflated_tao,2,500,2.0558999999999985,1.0,0.0,0.086,1.086
support_calibration,0.0,0.1,support_inflated_tao,3,500,2.075399999999999,1.0,0.0,0.116,1.116
support_calibration,0.0,0.1,support_inflated_tao,4,500,2.063699999999999,1.0,0.0,0.098,1.098
support_calibration,0.0,0.1,support_inflated_tao,5,500,2.062399999999999,1.0,0.0,0.096,1.096
support_calibration,0.0,0.1,support_inflated_tao,6,500,2.0623999999999985,1.0,0.0,0.096,1.096
support_calibration,0.0,0.1,support_inflated_tao,7,500,2.0532999999999983,1.0,0.0,0.082,1.082
support_calibration,0.0,0.1,support_inflated_tao,8,500,2.0662999999999982,1.0,0.0,0.102,1.102
support_calibration,0.0,0.1,support_inflated_tao,9,500,2.0610999999999984,1.0,0.0,0.094,1.094
support_calibration,0.0,0.1,support_inflated_tao,10,500,2.0701999999999985,1.0,0.0,0.108,1.108
support_calibration,0.0,0.1,support_inflated_tao,11,500,2.057199999999999,1.0,0.0,0.088,1.088
support_calibration,0.0,0.1,support_inflated_tao,12,500,2.071499999999998,1.0,0.0,0.11,1.11
support_calibration,0.0,0.1,support_inflated_tao,13,500,2.0662999999999982,1.0,0.0,0.102,1.102
support_calibration,0.0,0.1,support_inflated_tao,14,500,2.0675999999999983,1.0,0.0,0.104,1.104
support_calibration,0.0,0.1,support_inflated_tao,15,500,2.0636999999999985,1.0,0.0,0.098,1.098
support_calibration,0.0,0.1,support_inflated_tao,16,500,2.041599999999999,1.0,0.0,0.064,1.064
support_calibration,0.0,0.1,support_inflated_tao,17,500,2.0610999999999984,1.0,0.0,0.094,1.094
support_calibration,0.0,0.1,support_inflated_tao,18,500,2.081899999999998,1.0,0.0,0.126,1.126
support_calibration,0.0,0.1,support_inflated_tao,19,500,2.0662999999999982,1.0,0.0,0.102,1.102
support_calibration,0.0,0.1,support_inflated_tao,20,500,2.0610999999999984,1.0,0.0,0.094,1.094
support_calibration,0.0,0.1,support_inflated_tao,21,500,2.0649999999999986,1.0,0.0,0.1,1.1
support_calibration,0.0,0.1,support_inflated_tao,22,500,2.0545999999999984,1.0,0.0,0.084,1.084
support_calibration,0.0,0.1,support_inflated_tao,23,500,2.0636999999999985,1.0,0.0,0.098,1.098
support_calibration,0.0,0.1,support_inflated_tao,24,500,2.0571999999999986,1.0,0.0,0.088,1.088
support_calibration,0.0,0.1,support_inflated_tao,25,500,2.0545999999999984,1.0,0.0,0.084,1.084
support_calibration,0.0,0.1,support_inflated_tao,26,500,2.072799999999998,1.0,0.0,0.112,1.112
support_calibration,0.0,0.1,support_inflated_tao,27,500,2.0675999999999983,1.0,0.0,0.104,1.104
support_calibration,0.0,0.1,support_inflated_tao,28,500,2.0662999999999982,1.0,0.0,0.102,1.102
support_calibration,0.0,0.1,support_inflated_tao,29,500,2.0662999999999982,1.0,0.0,0.102,1.102
support_calibration,0.0,0.1,conservative_tao,0,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,1,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,2,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,3,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,4,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,5,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,6,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,7,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,8,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,9,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,10,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,11,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,12,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,13,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,14,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,15,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,16,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,17,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,18,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,19,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,20,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,21,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,22,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,23,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,24,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,25,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,26,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,27,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,28,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,conservative_tao,29,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,0,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,1,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,2,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,3,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,4,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,5,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,6,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,7,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,8,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,9,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,10,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,11,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,12,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,13,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,14,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,15,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,16,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,17,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,18,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,19,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,20,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,21,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,22,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,23,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,24,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,25,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,26,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,27,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,28,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,entropy_commit,29,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,0,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,1,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,2,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,3,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,4,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,5,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,6,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,7,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,8,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,9,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,10,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,11,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,12,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,13,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,14,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,15,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,16,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,17,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,18,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,19,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,20,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,21,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,22,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,23,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,24,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,25,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,26,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,27,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,28,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.1,voi_correct_support,29,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.0,0.2,tao_nominal,0,500,2.0,1.0,0.0,0.0,1.0
