action_count,nuisance_bits,policy,replicates,mean_cost,ci95_cost,mean_success,ci95_success,mean_steps,ci95_steps,mean_mode_senses,ci95_mode_senses,mean_nuisance_senses,ci95_nuisance_senses,mean_wasted_senses,ci95_wasted_senses,mean_max_world_states,ci95_max_world_states,mean_max_tao_edges,ci95_max_tao_edges,mean_max_regret_width,ci95_max_regret_width
3,32,voi_oracle,30,2.0300000000000007,1.6163198016761878e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12884901888.0,0.0,3.0,0.0,4.3400000000000025,9.697918810057126e-16
5,0,entropy_gain,30,2.060000000000001,3.2326396033523756e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,5.49,0.0
5,0,mean_belief,30,4.78,3.2326396033523756e-16,0.2000000000000001,3.030599628142852e-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,5.49,0.0
5,0,minimax,30,4.78,3.2326396033523756e-16,0.2000000000000001,3.030599628142852e-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,5.49,0.0
5,0,mutual_info_proxy,30,2.76,0.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,5.49,0.0
5,0,tao_edge,30,2.060000000000001,3.2326396033523756e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,5.49,0.0
5,0,tao_regret,30,2.5099999999999993,1.6163198016761878e-16,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,5.49,0.0
5,0,voi_oracle,30,2.060000000000001,3.2326396033523756e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,5.49,0.0
5,8,entropy_gain,30,3.02,0.0,1.0,0.0,10.0,0.0,1.0,0.0,8.0,0.0,8.0,0.0,1280.0,0.0,10.0,0.0,5.49,0.0
5,8,mean_belief,30,4.78,3.2326396033523756e-16,0.2000000000000001,3.030599628142852e-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,0.0,10.0,0.0,5.49,0.0
5,8,minimax,30,4.78,3.2326396033523756e-16,0.2000000000000001,3.030599628142852e-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,0.0,10.0,0.0,5.49,0.0
5,8,mutual_info_proxy,30,3.7199999999999993,3.2326396033523756e-16,1.0,0.0,12.0,0.0,3.0,0.0,8.0,0.0,8.0,0.0,1280.0,0.0,10.0,0.0,5.49,0.0
5,8,tao_edge,30,2.060000000000001,3.2326396033523756e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1280.0,0.0,10.0,0.0,5.49,0.0
5,8,tao_regret,30,2.5099999999999993,1.6163198016761878e-16,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1280.0,0.0,10.0,0.0,5.49,0.0
5,8,voi_oracle,30,2.060000000000001,3.2326396033523756e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1280.0,0.0,10.0,0.0,5.49,0.0
5,16,entropy_gain,30,3.9800000000000013,4.848959405028563e-16,1.0,0.0,18.0,0.0,1.0,0.0,16.0,0.0,16.0,0.0,327680.0,0.0,10.0,0.0,5.49,0.0
5,16,mean_belief,30,4.78,3.2326396033523756e-16,0.2000000000000001,3.030599628142852e-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327680.0,0.0,10.0,0.0,5.49,0.0
5,16,minimax,30,4.78,3.2326396033523756e-16,0.2000000000000001,3.030599628142852e-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327680.0,0.0,10.0,0.0,5.49,0.0
5,16,mutual_info_proxy,30,4.680000000000003,1.2930558413409503e-15,1.0,0.0,20.0,0.0,3.0,0.0,16.0,0.0,16.0,0.0,327680.0,0.0,10.0,0.0,5.49,0.0
5,16,tao_edge,30,2.060000000000001,3.2326396033523756e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,327680.0,0.0,10.0,0.0,5.49,0.0
5,16,tao_regret,30,2.5099999999999993,1.6163198016761878e-16,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,327680.0,0.0,10.0,0.0,5.49,0.0
5,16,voi_oracle,30,2.060000000000001,3.2326396033523756e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,327680.0,0.0,10.0,0.0,5.49,0.0
5,32,entropy_gain,30,5.900000000000003,9.697918810057126e-16,1.0,0.0,34.0,0.0,1.0,0.0,32.0,0.0,32.0,0.0,21474836480.0,0.0,10.0,0.0,5.49,0.0
5,32,mean_belief,30,4.78,3.2326396033523756e-16,0.2000000000000001,3.030599628142852e-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21474836480.0,0.0,10.0,0.0,5.49,0.0
5,32,minimax,30,4.78,3.2326396033523756e-16,0.2000000000000001,3.030599628142852e-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21474836480.0,0.0,10.0,0.0,5.49,0.0
5,32,mutual_info_proxy,30,6.599999999999996,1.2930558413409503e-15,1.0,0.0,36.0,0.0,3.0,0.0,32.0,0.0,32.0,0.0,21474836480.0,0.0,10.0,0.0,5.49,0.0
5,32,tao_edge,30,2.060000000000001,3.2326396033523756e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21474836480.0,0.0,10.0,0.0,5.49,0.0
5,32,tao_regret,30,2.5099999999999993,1.6163198016761878e-16,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,21474836480.0,0.0,10.0,0.0,5.49,0.0
5,32,voi_oracle,30,2.060000000000001,3.2326396033523756e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21474836480.0,0.0,10.0,0.0,5.49,0.0
8,0,entropy_gain,30,2.1049999999999986,4.848959405028563e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,0,mean_belief,30,5.925000000000002,6.465279206704751e-16,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,0,minimax,30,5.925000000000002,6.465279206704751e-16,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,0,mutual_info_proxy,30,2.805000000000001,4.848959405028563e-16,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,0,tao_edge,30,2.1049999999999986,4.848959405028563e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,0,tao_regret,30,2.555,1.6163198016761878e-16,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,0,voi_oracle,30,2.1049999999999986,4.848959405028563e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,8,entropy_gain,30,3.0649999999999986,4.848959405028563e-16,1.0,0.0,10.0,0.0,1.0,0.0,8.0,0.0,8.0,0.0,2048.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,8,mean_belief,30,5.925000000000002,6.465279206704751e-16,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,8,minimax,30,5.925000000000002,6.465279206704751e-16,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,8,mutual_info_proxy,30,3.765,0.0,1.0,0.0,12.0,0.0,3.0,0.0,8.0,0.0,8.0,0.0,2048.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,8,tao_edge,30,2.1049999999999986,4.848959405028563e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,8,tao_regret,30,2.555,1.6163198016761878e-16,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,8,voi_oracle,30,2.1049999999999986,4.848959405028563e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,16,entropy_gain,30,4.025000000000002,6.465279206704751e-16,1.0,0.0,18.0,0.0,1.0,0.0,16.0,0.0,16.0,0.0,524288.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,16,mean_belief,30,5.925000000000002,6.465279206704751e-16,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524288.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,16,minimax,30,5.925000000000002,6.465279206704751e-16,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524288.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,16,mutual_info_proxy,30,4.724999999999997,9.697918810057126e-16,1.0,0.0,20.0,0.0,3.0,0.0,16.0,0.0,16.0,0.0,524288.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,16,tao_edge,30,2.1049999999999986,4.848959405028563e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,524288.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,16,tao_regret,30,2.555,1.6163198016761878e-16,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,524288.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,16,voi_oracle,30,2.1049999999999986,4.848959405028563e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,524288.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,32,entropy_gain,30,5.944999999999996,1.6163198016761877e-15,1.0,0.0,34.0,0.0,1.0,0.0,32.0,0.0,32.0,0.0,34359738368.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,32,mean_belief,30,5.925000000000002,6.465279206704751e-16,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34359738368.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,32,minimax,30,5.925000000000002,6.465279206704751e-16,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34359738368.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,32,mutual_info_proxy,30,6.645000000000001,6.465279206704751e-16,1.0,0.0,36.0,0.0,3.0,0.0,32.0,0.0,32.0,0.0,34359738368.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,32,tao_edge,30,2.1049999999999986,4.848959405028563e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34359738368.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,32,tao_regret,30,2.555,1.6163198016761878e-16,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34359738368.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
8,32,voi_oracle,30,2.1049999999999986,4.848959405028563e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34359738368.0,0.0,28.0,0.0,7.949999999999997,9.697918810057126e-16
12,0,entropy_gain,30,2.1649999999999996,1.6163198016761878e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,66.0,0.0,10.249999999999998,0.0
12,0,mean_belief,30,7.199999999999997,1.2930558413409503e-15,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,66.0,0.0,10.249999999999998,0.0
12,0,minimax,30,7.199999999999997,1.2930558413409503e-15,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,66.0,0.0,10.249999999999998,0.0
12,0,mutual_info_proxy,30,3.215000000000002,8.081599008380938e-16,1.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,66.0,0.0,10.249999999999998,0.0
12,0,tao_edge,30,2.1649999999999996,1.6163198016761878e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,66.0,0.0,10.249999999999998,0.0
12,0,tao_regret,30,2.615,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,66.0,0.0,10.249999999999998,0.0
12,0,voi_oracle,30,2.1649999999999996,1.6163198016761878e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,66.0,0.0,10.249999999999998,0.0
12,8,entropy_gain,30,3.125,0.0,1.0,0.0,10.0,0.0,1.0,0.0,8.0,0.0,8.0,0.0,3072.0,0.0,66.0,0.0,10.249999999999998,0.0
12,8,mean_belief,30,7.199999999999997,1.2930558413409503e-15,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072.0,0.0,66.0,0.0,10.249999999999998,0.0
12,8,minimax,30,7.199999999999997,1.2930558413409503e-15,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072.0,0.0,66.0,0.0,10.249999999999998,0.0
12,8,mutual_info_proxy,30,4.174999999999998,6.465279206704751e-16,1.0,0.0,13.0,0.0,4.0,0.0,8.0,0.0,8.0,0.0,3072.0,0.0,66.0,0.0,10.249999999999998,0.0
12,8,tao_edge,30,2.1649999999999996,1.6163198016761878e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3072.0,0.0,66.0,0.0,10.249999999999998,0.0
12,8,tao_regret,30,2.615,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3072.0,0.0,66.0,0.0,10.249999999999998,0.0
12,8,voi_oracle,30,2.1649999999999996,1.6163198016761878e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3072.0,0.0,66.0,0.0,10.249999999999998,0.0
12,16,entropy_gain,30,4.084999999999997,9.697918810057126e-16,1.0,0.0,18.0,0.0,1.0,0.0,16.0,0.0,16.0,0.0,786432.0,0.0,66.0,0.0,10.249999999999998,0.0
12,16,mean_belief,30,7.199999999999997,1.2930558413409503e-15,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786432.0,0.0,66.0,0.0,10.249999999999998,0.0
12,16,minimax,30,7.199999999999997,1.2930558413409503e-15,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786432.0,0.0,66.0,0.0,10.249999999999998,0.0
12,16,mutual_info_proxy,30,5.135,0.0,1.0,0.0,21.0,0.0,4.0,0.0,16.0,0.0,16.0,0.0,786432.0,0.0,66.0,0.0,10.249999999999998,0.0
12,16,tao_edge,30,2.1649999999999996,1.6163198016761878e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,786432.0,0.0,66.0,0.0,10.249999999999998,0.0
12,16,tao_regret,30,2.615,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,786432.0,0.0,66.0,0.0,10.249999999999998,0.0
12,16,voi_oracle,30,2.1649999999999996,1.6163198016761878e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,786432.0,0.0,66.0,0.0,10.249999999999998,0.0
12,32,entropy_gain,30,6.004999999999997,9.697918810057126e-16,1.0,0.0,34.0,0.0,1.0,0.0,32.0,0.0,32.0,0.0,51539607552.0,0.0,66.0,0.0,10.249999999999998,0.0
12,32,mean_belief,30,7.199999999999997,1.2930558413409503e-15,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51539607552.0,0.0,66.0,0.0,10.249999999999998,0.0
12,32,minimax,30,7.199999999999997,1.2930558413409503e-15,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51539607552.0,0.0,66.0,0.0,10.249999999999998,0.0
12,32,mutual_info_proxy,30,7.055000000000004,1.6163198016761877e-15,1.0,0.0,37.0,0.0,4.0,0.0,32.0,0.0,32.0,0.0,51539607552.0,0.0,66.0,0.0,10.249999999999998,0.0
12,32,tao_edge,30,2.1649999999999996,1.6163198016761878e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51539607552.0,0.0,66.0,0.0,10.249999999999998,0.0
12,32,tao_regret,30,2.615,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,51539607552.0,0.0,66.0,0.0,10.249999999999998,0.0
12,32,voi_oracle,30,2.1649999999999996,1.6163198016761878e-16,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51539607552.0,0.0,66.0,0.0,10.249999999999998,0.0
