family,gates,nuisance_bits,policy,seed,episodes,cost,gate_success,trajectory_success,mode_senses,nuisance_senses,recovery_cost,max_world_states
long_horizon,2,0,horizon2_tao,12,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,4.0
long_horizon,2,0,horizon2_tao,13,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,4.0
long_horizon,2,0,horizon2_tao,14,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,4.0
long_horizon,2,0,horizon2_tao,15,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,4.0
long_horizon,2,0,horizon2_tao,16,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,4.0
long_horizon,2,0,horizon2_tao,17,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,4.0
long_horizon,2,0,horizon2_tao,18,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,4.0
long_horizon,2,0,horizon2_tao,19,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,4.0
long_horizon,2,0,horizon2_tao,20,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,4.0
long_horizon,2,0,horizon2_tao,21,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,4.0
long_horizon,2,0,horizon2_tao,22,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,4.0
long_horizon,2,0,horizon2_tao,23,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,4.0
long_horizon,2,0,horizon2_tao,24,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,4.0
long_horizon,2,0,horizon2_tao,25,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,4.0
long_horizon,2,0,horizon2_tao,26,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,4.0
long_horizon,2,0,horizon2_tao,27,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,4.0
long_horizon,2,0,horizon2_tao,28,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,4.0
long_horizon,2,0,horizon2_tao,29,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,0,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,1,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,2,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,3,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,4,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,5,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,6,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,7,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,8,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,9,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,10,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,11,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,12,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,13,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,14,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,15,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,16,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,17,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,18,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,19,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,20,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,21,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,22,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,23,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,24,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,25,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,26,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,27,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,28,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,voi_oracle,29,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,0,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,1,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,2,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,3,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,4,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,5,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,6,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,7,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,8,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,9,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,10,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,11,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,12,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,13,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,14,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,15,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,16,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,17,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,18,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,19,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,20,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,21,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,22,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,23,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,24,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,25,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,26,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,27,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,28,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,entropy_threshold,29,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,0,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,1,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,2,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,3,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,4,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,5,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,6,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,7,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,8,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,9,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,10,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,11,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,12,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,13,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,14,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,15,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,16,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,17,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,18,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,19,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,20,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,21,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,22,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,23,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,24,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,25,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,26,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,27,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,28,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,uncertainty_count,29,180,4.0,1.0,1.0,2.0,0.0,0.0,4.0
long_horizon,2,0,qmdp,0,180,14.755555555555556,0.5444444444444444,0.3333333333333333,0.0,0.0,2.7333333333333334,4.0
long_horizon,2,0,qmdp,1,180,16.7,0.475,0.2222222222222222,0.0,0.0,3.15,4.0
long_horizon,2,0,qmdp,2,180,17.166666666666668,0.4583333333333333,0.21666666666666667,0.0,0.0,3.25,4.0
long_horizon,2,0,qmdp,3,180,15.766666666666667,0.5083333333333333,0.25555555555555554,0.0,0.0,2.95,4.0
long_horizon,2,0,qmdp,4,180,17.166666666666668,0.4583333333333333,0.21666666666666667,0.0,0.0,3.25,4.0
long_horizon,2,0,qmdp,5,180,16.0,0.5,0.25,0.0,0.0,3.0,4.0
long_horizon,2,0,qmdp,6,180,14.988888888888889,0.5361111111111111,0.31666666666666665,0.0,0.0,2.783333333333333,4.0
long_horizon,2,0,qmdp,7,180,15.455555555555556,0.5194444444444445,0.25,0.0,0.0,2.8833333333333333,4.0
long_horizon,2,0,qmdp,8,180,15.61111111111111,0.5138888888888888,0.2611111111111111,0.0,0.0,2.9166666666666665,4.0
long_horizon,2,0,qmdp,9,180,15.766666666666667,0.5083333333333333,0.2611111111111111,0.0,0.0,2.95,4.0
long_horizon,2,0,qmdp,10,180,17.633333333333333,0.44166666666666665,0.2111111111111111,0.0,0.0,3.35,4.0
long_horizon,2,0,qmdp,11,180,16.31111111111111,0.4888888888888889,0.25,0.0,0.0,3.066666666666667,4.0
long_horizon,2,0,qmdp,12,180,15.688888888888888,0.5111111111111111,0.2833333333333333,0.0,0.0,2.933333333333333,4.0
long_horizon,2,0,qmdp,13,180,16.0,0.5,0.26666666666666666,0.0,0.0,3.0,4.0
long_horizon,2,0,qmdp,14,180,17.166666666666668,0.4583333333333333,0.2222222222222222,0.0,0.0,3.25,4.0
long_horizon,2,0,qmdp,15,180,16.38888888888889,0.4861111111111111,0.22777777777777777,0.0,0.0,3.0833333333333335,4.0
long_horizon,2,0,qmdp,16,180,16.233333333333334,0.49166666666666664,0.25555555555555554,0.0,0.0,3.05,4.0
long_horizon,2,0,qmdp,17,180,16.38888888888889,0.4861111111111111,0.2722222222222222,0.0,0.0,3.0833333333333335,4.0
long_horizon,2,0,qmdp,18,180,14.6,0.55,0.29444444444444445,0.0,0.0,2.7,4.0
long_horizon,2,0,qmdp,19,180,16.233333333333334,0.49166666666666664,0.2833333333333333,0.0,0.0,3.05,4.0
long_horizon,2,0,qmdp,20,180,14.677777777777777,0.5472222222222223,0.32222222222222224,0.0,0.0,2.716666666666667,4.0
long_horizon,2,0,qmdp,21,180,15.844444444444445,0.5055555555555555,0.22777777777777777,0.0,0.0,2.966666666666667,4.0
long_horizon,2,0,qmdp,22,180,16.31111111111111,0.4888888888888889,0.24444444444444444,0.0,0.0,3.066666666666667,4.0
long_horizon,2,0,qmdp,23,180,16.233333333333334,0.49166666666666664,0.23333333333333334,0.0,0.0,3.05,4.0
long_horizon,2,0,qmdp,24,180,14.988888888888889,0.5361111111111111,0.26666666666666666,0.0,0.0,2.783333333333333,4.0
long_horizon,2,0,qmdp,25,180,16.31111111111111,0.4888888888888889,0.22777777777777777,0.0,0.0,3.066666666666667,4.0
long_horizon,2,0,qmdp,26,180,15.844444444444445,0.5055555555555555,0.2388888888888889,0.0,0.0,2.966666666666667,4.0
long_horizon,2,0,qmdp,27,180,16.77777777777778,0.4722222222222222,0.21666666666666667,0.0,0.0,3.1666666666666665,4.0
long_horizon,2,0,qmdp,28,180,16.7,0.475,0.2222222222222222,0.0,0.0,3.15,4.0
long_horizon,2,0,qmdp,29,180,15.766666666666667,0.5083333333333333,0.25555555555555554,0.0,0.0,2.95,4.0
long_horizon,2,0,robust_hedge,0,180,9.366666666666637,0.8583333333333333,0.7277777777777777,0.0,0.0,0.5666666666666667,4.0
long_horizon,2,0,robust_hedge,1,180,9.355555555555526,0.8611111111111112,0.7333333333333333,0.0,0.0,0.5555555555555556,4.0
long_horizon,2,0,robust_hedge,2,180,9.455555555555527,0.8361111111111111,0.7,0.0,0.0,0.6555555555555556,4.0
long_horizon,2,0,robust_hedge,3,180,9.422222222222192,0.8444444444444444,0.7166666666666667,0.0,0.0,0.6222222222222222,4.0
long_horizon,2,0,robust_hedge,4,180,9.311111111111082,0.8722222222222222,0.7777777777777778,0.0,0.0,0.5111111111111111,4.0
long_horizon,2,0,robust_hedge,5,180,9.333333333333304,0.8666666666666667,0.7388888888888889,0.0,0.0,0.5333333333333333,4.0
long_horizon,2,0,robust_hedge,6,180,9.377777777777748,0.8555555555555555,0.7222222222222222,0.0,0.0,0.5777777777777777,4.0
long_horizon,2,0,robust_hedge,7,180,9.388888888888859,0.8527777777777777,0.7166666666666667,0.0,0.0,0.5888888888888889,4.0
long_horizon,2,0,robust_hedge,8,180,9.266666666666637,0.8833333333333333,0.7833333333333333,0.0,0.0,0.4666666666666667,4.0
long_horizon,2,0,robust_hedge,9,180,9.377777777777748,0.8555555555555555,0.75,0.0,0.0,0.5777777777777777,4.0
long_horizon,2,0,robust_hedge,10,180,9.28888888888886,0.8777777777777778,0.7611111111111111,0.0,0.0,0.4888888888888889,4.0
long_horizon,2,0,robust_hedge,11,180,9.433333333333305,0.8416666666666667,0.7111111111111111,0.0,0.0,0.6333333333333333,4.0
long_horizon,2,0,robust_hedge,12,180,9.499999999999972,0.825,0.6833333333333333,0.0,0.0,0.7,4.0
long_horizon,2,0,robust_hedge,13,180,9.466666666666638,0.8333333333333334,0.7,0.0,0.0,0.6666666666666666,4.0
long_horizon,2,0,robust_hedge,14,180,9.28888888888886,0.8777777777777778,0.7611111111111111,0.0,0.0,0.4888888888888889,4.0
long_horizon,2,0,robust_hedge,15,180,9.47777777777775,0.8305555555555556,0.6833333333333333,0.0,0.0,0.6777777777777778,4.0
long_horizon,2,0,robust_hedge,16,180,9.366666666666637,0.8583333333333333,0.7444444444444445,0.0,0.0,0.5666666666666667,4.0
long_horizon,2,0,robust_hedge,17,180,9.444444444444416,0.8388888888888889,0.7166666666666667,0.0,0.0,0.6444444444444445,4.0
long_horizon,2,0,robust_hedge,18,180,9.233333333333304,0.8916666666666667,0.7888888888888889,0.0,0.0,0.43333333333333335,4.0
long_horizon,2,0,robust_hedge,19,180,9.311111111111082,0.8722222222222222,0.7666666666666667,0.0,0.0,0.5111111111111111,4.0
long_horizon,2,0,robust_hedge,20,180,9.444444444444416,0.8388888888888889,0.6888888888888889,0.0,0.0,0.6444444444444445,4.0
long_horizon,2,0,robust_hedge,21,180,9.433333333333305,0.8416666666666667,0.6888888888888889,0.0,0.0,0.6333333333333333,4.0
long_horizon,2,0,robust_hedge,22,180,9.322222222222193,0.8694444444444445,0.75,0.0,0.0,0.5222222222222223,4.0
long_horizon,2,0,robust_hedge,23,180,9.455555555555527,0.8361111111111111,0.7055555555555556,0.0,0.0,0.6555555555555556,4.0
long_horizon,2,0,robust_hedge,24,180,9.355555555555526,0.8611111111111112,0.7333333333333333,0.0,0.0,0.5555555555555556,4.0
long_horizon,2,0,robust_hedge,25,180,9.333333333333304,0.8666666666666667,0.7444444444444445,0.0,0.0,0.5333333333333333,4.0
long_horizon,2,0,robust_hedge,26,180,9.422222222222192,0.8444444444444444,0.7166666666666667,0.0,0.0,0.6222222222222222,4.0
long_horizon,2,0,robust_hedge,27,180,9.411111111111081,0.8472222222222222,0.7277777777777777,0.0,0.0,0.6111111111111112,4.0
long_horizon,2,0,robust_hedge,28,180,9.366666666666637,0.8583333333333333,0.7222222222222222,0.0,0.0,0.5666666666666667,4.0
long_horizon,2,0,robust_hedge,29,180,9.511111111111083,0.8222222222222222,0.6666666666666666,0.0,0.0,0.7111111111111111,4.0
long_horizon,2,8,receding_tao,0,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,1,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,2,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,3,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,4,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,5,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,6,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,7,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,8,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,9,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,10,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,11,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,12,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,13,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,14,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,15,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,16,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,17,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,18,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,19,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,20,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,21,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,22,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,23,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,24,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,25,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,26,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,27,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,28,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,receding_tao,29,180,4.0,1.0,1.0,2.0,0.0,0.0,1024.0
long_horizon,2,8,horizon2_tao,0,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,1024.0
long_horizon,2,8,horizon2_tao,1,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,1024.0
long_horizon,2,8,horizon2_tao,2,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,1024.0
long_horizon,2,8,horizon2_tao,3,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,1024.0
long_horizon,2,8,horizon2_tao,4,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,1024.0
long_horizon,2,8,horizon2_tao,5,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,1024.0
long_horizon,2,8,horizon2_tao,6,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,1024.0
long_horizon,2,8,horizon2_tao,7,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,1024.0
long_horizon,2,8,horizon2_tao,8,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,1024.0
long_horizon,2,8,horizon2_tao,9,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,1024.0
long_horizon,2,8,horizon2_tao,10,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,1024.0
long_horizon,2,8,horizon2_tao,11,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,1024.0
long_horizon,2,8,horizon2_tao,12,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,1024.0
long_horizon,2,8,horizon2_tao,13,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,1024.0
long_horizon,2,8,horizon2_tao,14,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,1024.0
long_horizon,2,8,horizon2_tao,15,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,1024.0
long_horizon,2,8,horizon2_tao,16,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,1024.0
long_horizon,2,8,horizon2_tao,17,180,3.399999999999989,1.0,1.0,1.0,0.0,0.0,1024.0
